id,สถานที่เลี้ยงสัตว์ เขตปศุสัตว์,สถานที่เลี้ยงสัตว์ จังหวัด,สถานที่เลี้ยงสัตว์ อำเภอ,สถานที่เลี้ยงสัตว์ ตำบล,รวมเกษตรกรผู้เลี้ยงสัตว์/ปลูกพืชอาหารสัตว์ (ราย),โคเนื้อ พื้นเมือง เพศผู้ (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พื้นเมือง (ราย),โคเนื้อ พันธุ์แท้ เพศผู้ (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พันธุ์แท้ (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พันธุ์แท้ (ราย),โคเนื้อ ลูกผสม เพศผู้ (ตัว),โคเนื้อ ลูกผสม เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ ลูกผสม เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ลูกผสม (ราย),โคเนื้อ ขุน (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ขุน (ราย),จำนวนรวม โคเนื้อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคเนื้อ ทั้งสิ้น (ราย),โคนม เพศเมีย (แรกเกิด ถึง 1 ปี) (ตัว),โคนม เพศเมีย (1 ปี ถึง ตั้งท้องแรก) (ตัว),โคนม เพศเมีย (โคกำลังรีดนม) (ตัว),โคนม เพศเมีย (โคแห้งนม) (ตัว),รวมโคนม เพศเมีย (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศเมีย (ราย),โคนม เพศผู้ (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศผู้ (ราย),น้ำนมที่รีดได้ ณ วันที่สำรวจ (กิโลกรัม),จำนวนรวม โคนม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคนม ทั้งสิ้น (ราย),กระบือ พื้นเมือง เพศผู้ (ตัว),กระบือ พื้นเมือง เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือ พื้นเมือง เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงกระบือ พื้นเมือง (ราย),กระบือนม เพศผู้ (ตัว),กระบือนม เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือนม เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ นม (ตัว),เกษตรกรผู้เลี้ยงกระบือ นม (ราย),จำนวนรวม กระบือ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง กระบือ ทั้งสิ้น (ราย),สุกร พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงสุกร พื้นเมือง (ราย),สุกรพันธุ์ พ่อพันธุ์ (ตัว),สุกรพันธุ์ แม่พันธุ์ (ตัว),ลูกสุกรพันธุ์ เพศเมีย (ตัว),ลูกสุกรพันธุ์ เพศผู้ (ตัว),รวมสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ตัว),เกษตรกรผู้เลี้ยงสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ราย),ลูกสุกรขุน (ตัว),สุกรขุน (ตัว),เกษตรกรผู้เลี้ยงสุกรขุน และ ลูกสุกรขุน (ราย),จำนวนรวม สุกร ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง สุกร ทั้งสิ้น (ราย),ไก่ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงไก่ พื้นเมือง (ราย),ไก่ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงไก่ ลูกผสม (ราย),ไก่ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงไก่ เนื้อ (ราย),ไก่ ไข่ (ตัว),เกษตรกรผู้เลี้ยงไก่ ไข่ (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ราย),ไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ราย),ไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ราย),จำนวนรวม ไก่ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง ไก่ ทั้งสิ้น (ราย),เป็ด เทศ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เทศ (ราย),เป็ด เนื้อ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ (ราย),เป็ด ไข่ (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ (ราย),เป็ด เนื้อ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ ไล่ทุ่ง (ราย),เป็ด ไข่ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ ไล่ทุ่ง (ราย),จำนวนรวม เป็ด ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง เป็ด ทั้งสิ้น (ราย),แพะ เนื้อ เพศผู้ (ตัว),แพะ เนื้อ เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ เนื้อ เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงแพะ เนื้อ (ราย),แพะ นม เพศผู้ (ตัว),แพะ นม เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ นม เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ นม (ตัว),เกษตรกรผู้เลี้ยงแพะ นม (ราย),จำนวนรวม แพะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แพะ ทั้งสิ้น (ราย),แกะ เพศผู้ (ตัว),แกะ เพศเมีย แรกเกิด ถึงแกะสาว (ตัว),แกะ เพศเมีย ตั้งท้องแรก ขึ้นไป (ตัว),จำนวนรวม แกะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แกะ ทั้งสิ้น (ราย),นกกระทา พันธุ์เนื้อ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์เนื้อ (ราย),นกกระทา พันธุ์ไข่ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์ไข่ (ราย),จำนวนรวม นกกระทา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง นกกระทา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (รัง),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กระต่าย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กระต่าย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้าลาย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้าลาย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (รัง),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ราย),จำนวนรวม พืชอาหารสัตว์ ทั้งสิ้น (ไร่)
1436,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,ป่าไร่,430,59,158,45,262,28,0,0,0,0,0,58,479,45,582,85,0,0,844,109,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,4,2,0,0,0,6,31,16,53,4,0,7,2,60,5,"14,408",402,0,0,5,1,98,7,0,0,0,0,0,0,0,0,"14,511",403,1303,52,20,1,64,2,0,0,0,0,"1,387",54,34,154,14,202,10,0,0,0,0,0,202,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1437,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,ผ่านศึก,529,103,361,53,517,84,1,0,0,1,1,83,562,61,706,88,0,0,1224,154,6,15,17,3,41,1,0,0,200,41,1,2,9,0,11,5,0,0,0,0,0,11,5,5,1,1,36,25,0,62,8,20,116,11,203,15,"19,276",481,0,0,0,0,123,4,0,0,0,0,0,0,0,0,"19,399",481,2964,177,25,3,562,9,0,0,0,0,3551,188,66,353,20,439,15,0,0,0,0,0,439,15,4,0,30,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,1,0,0,44,0,0,6,0
1438,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,ฟากห้วย,529,121,317,45,483,72,2,6,3,11,2,169,502,78,749,84,5,1,1248,144,0,0,0,0,0,0,0,0,0,0,0,5,8,3,16,3,0,0,0,0,0,16,3,0,0,2,23,0,0,25,9,30,113,8,168,13,"15,956",519,0,0,630,41,197,15,0,0,0,0,0,0,0,0,"16,783",519,729,49,82,5,514,27,5,1,0,0,1330,71,16,40,0,56,2,0,0,0,0,0,56,2,6,0,13,19,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,11,2,12,2,0,0,0,0,0,0,0,0,0,0,7,1,8,3,0,0,0,0,0,0,0,0,38,0,0,8,0
1439,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,เมืองไผ่,323,117,260,83,460,64,0,0,0,0,0,86,381,59,526,73,0,0,986,117,0,0,0,0,0,0,0,0,0,0,0,7,6,1,14,3,0,0,0,0,0,14,3,16,2,9,7,10,30,56,3,0,80,1,152,5,"11,169",306,0,0,128,11,97,9,0,0,0,0,0,0,0,0,"11,394",307,1018,57,17,1,243,15,10,1,0,0,1288,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,4,0
1440,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,หนองสังข์,395,362,850,93,1305,86,31,50,7,88,5,113,613,71,797,99,0,0,2190,167,0,0,0,0,0,0,0,0,0,0,0,213,334,30,577,34,8,4,3,15,2,592,36,5,1,6,70,22,0,98,15,78,117,11,298,17,"12,110",355,0,0,22,2,16,2,0,0,0,0,0,0,0,0,"12,148",356,319,17,2,1,30,3,0,0,0,0,351,19,5,48,0,53,2,0,0,0,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0
1441,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,หันทราย,631,71,196,69,336,35,10,12,1,23,6,218,690,165,1073,107,0,0,1432,136,0,5,0,0,5,1,0,0,0,5,1,75,95,40,210,29,4,1,0,5,2,215,30,80,1,0,4,0,0,4,1,0,0,0,84,2,"30,099",598,0,0,5,1,533,26,50,1,0,0,0,0,0,0,"30,687",602,4142,152,221,6,1042,34,0,0,0,0,5405,177,48,165,0,213,15,0,0,0,0,0,213,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,0
1442,ปศุสัตว์เขต 2,สระแก้ว,อรัญประเทศ,อรัญประเทศ,13,2,9,2,13,3,0,0,0,0,0,11,30,0,41,6,0,0,54,9,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,750,1,750,1,365,7,0,0,50,1,350,2,0,0,0,0,0,0,0,0,765,9,100,2,0,0,110,2,0,0,0,0,210,2,7,61,0,68,2,0,0,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.5
1443,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,กุดเลาะ,603,0,0,0,0,0,0,1,0,1,1,41,121,88,250,69,11,1,262,72,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,0,0,0,0,0,4,3,0,0,11,119,1,0,131,39,195,363,44,689,53,"20,905",563,0,0,0,0,312,2,0,0,0,0,0,0,0,0,"21,217",564,3087,172,13,2,109,4,0,0,0,0,3209,177,4,5,8,17,2,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,50,1,0,0,0,0,22,0,50,4,15
1444,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,โนนกอก,767,0,0,0,0,0,0,3,2,5,1,110,317,314,741,126,7,1,753,132,0,0,0,0,0,0,0,0,0,0,0,19,43,36,98,17,0,0,0,0,0,98,17,27,1,12,130,1,0,143,37,788,817,67,1775,68,"24,691",672,0,0,49,2,167,10,0,0,0,0,0,0,0,0,"24,907",672,3541,205,91,2,274,3,0,0,0,0,"3,906",209,13,35,85,133,4,0,0,0,0,0,133,4,6,0,11,17,1,5,1,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,150,1,0,0,0,0,15,0,150,3,90.5
1445,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,โนนทอง,576,4,8,7,19,2,1,2,2,5,1,153,414,337,904,124,0,0,928,131,0,0,0,0,0,0,0,0,0,0,0,36,63,31,130,20,0,0,0,0,0,130,20,0,0,2,95,0,0,97,49,520,756,73,1373,74,"22,041",554,0,0,0,0,114,3,0,0,0,0,0,0,0,0,"22,155",554,1823,122,179,5,74,1,0,0,0,0,2076,127,16,21,64,101,5,0,0,0,0,0,101,5,0,0,0,0,0,0,0,2149,1,2149,1,0,0,0,0,0,0,2,1,41,6,52,2,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,9,42
1446,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,บ้านเดื่อ,1363,2,6,10,18,3,0,0,0,0,0,115,217,213,545,124,0,0,563,131,0,0,0,0,0,0,0,0,0,0,0,42,83,70,195,32,0,0,0,0,0,195,32,0,0,16,97,5,5,123,37,384,868,51,1375,59,"37,191",1294,0,0,0,0,1389,59,0,0,0,0,0,0,0,0,"38,580",1301,3476,252,2695,9,3142,11,0,0,0,0,"9,313",268,54,75,149,278,12,0,0,0,0,0,278,12,3,0,22,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,14,2,0,0,0,0,0,0,0,0,15,3,17,1,3,1,0,0,403,3,14,1,0,0,96,0,403,14,64.5
1447,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,บ้านบัว,492,0,0,0,0,0,0,0,3,3,1,48,114,135,297,74,5,1,305,83,0,0,0,0,0,0,0,0,0,0,0,15,13,12,40,10,2,3,2,7,1,47,11,0,0,2,16,0,0,18,10,40,61,10,119,14,"12,889",429,0,0,0,0,615,3,0,0,0,0,0,0,0,0,"13,504",431,2294,125,134,3,401,18,0,0,0,0,2829,145,28,73,60,161,11,0,0,0,0,0,161,11,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,27,6,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,20,1,1,1,0,0,45,0,20,10,34
1448,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,บ้านเป้า,741,0,0,0,0,0,0,0,0,0,0,56,170,130,356,83,1,1,357,84,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,3,2,2,1,0,43,0,6,49,18,70,419,29,540,33,"19,070",696,0,0,0,0,"1,088",7,0,0,0,0,0,0,0,0,"20,158",700,2397,185,215,4,799,5,0,0,0,0,3411,191,2,3,2,7,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,9,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,7,78.5
1449,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,บ้านยาง,865,0,0,0,0,0,0,0,0,0,0,94,193,188,475,118,0,0,475,125,0,0,0,0,0,0,0,0,0,0,0,9,11,8,28,4,0,0,0,0,0,28,4,0,0,3,61,0,0,64,29,150,473,50,687,58,"18,306",833,0,0,0,0,107,5,0,0,0,0,0,0,0,0,"18,413",834,1771,162,66,1,7,2,0,0,0,0,"1,844",164,43,73,73,189,6,1,4,1,6,1,195,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,37,3,0,0,0,0,0,0,0,0,0,0,4,1,28,2,0,0,2044,2,0,0,0,0,100,0,2044,13,23
1450,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,บ้านหัน,1289,2,8,6,16,4,1,2,4,7,3,149,260,266,675,140,58,3,756,158,0,0,0,0,0,0,0,0,0,0,0,9,13,15,37,7,0,0,0,0,0,37,7,8,3,10,165,0,0,175,72,183,488,68,854,91,"37,136",1248,30,2,309,3,559,12,0,0,0,0,0,0,0,0,"38,034",1251,4163,377,13,2,101,8,0,0,0,0,4277,383,26,69,74,169,3,0,0,0,0,0,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,0,0,0,0,9,0,400,4,62.25
1451,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,ป่าตึง,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,สระโพนทอง,846,0,1,2,3,2,0,1,1,2,1,117,241,213,571,146,1,1,577,158,0,0,0,0,0,0,0,0,0,0,0,10,19,12,41,10,0,0,0,0,0,41,10,0,0,6,41,0,0,47,20,118,254,30,419,34,"21,170",791,203,4,20010,1,845,10,0,0,0,0,0,0,0,0,"42,228",795,1793,164,32,2,3045,21,0,0,0,0,"4,870",183,52,60,77,189,7,9,5,23,37,1,226,8,1,0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2284,7,1,1,0,0,14,0,2284,12,49
1453,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,หนองข่า,590,0,1,0,1,1,0,0,0,0,0,87,90,320,497,89,0,0,498,118,0,0,0,0,0,0,0,0,0,0,0,21,17,45,83,19,0,0,0,0,0,83,19,0,0,2,22,0,0,24,8,80,251,20,355,20,"13,898",531,0,0,0,0,30,4,0,0,0,0,0,0,0,0,"13,928",532,1542,95,46,1,202,2,0,0,0,0,"1,790",97,46,52,132,230,10,0,0,0,0,0,230,10,7,0,21,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,27,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,7,18.5
1454,ปศุสัตว์เขต 3,ชัยภูมิ,เกษตรสมบูรณ์,หนองโพนงาม,943,3,4,0,7,1,0,7,3,10,3,156,260,260,676,114,0,0,693,121,0,0,0,0,0,0,0,0,0,0,0,30,36,40,106,8,0,0,0,0,0,106,8,17,1,0,118,9,1,128,59,175,968,82,1288,85,"31,598",885,0,0,28005,3,816,11,0,0,0,0,0,0,0,0,"60,419",891,3039,175,74,3,207,5,0,0,0,0,3320,182,7,5,11,23,3,0,2,5,7,1,30,4,0,0,0,0,0,0,0,1501,1,1501,1,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,53,1,4,1,0,0,0,0,500,2,0,0,0,0,78,0,500,8,63
1455,ปศุสัตว์เขต 3,ชัยภูมิ,แก้งคร้อ,เก่าย่าดี,275,0,2,0,2,1,0,0,0,0,0,63,92,124,279,37,0,0,281,38,0,0,0,0,0,0,0,0,0,0,0,3,9,13,25,7,0,0,0,0,0,25,7,53,5,2,25,4,9,40,13,157,302,24,552,31,"9,053",247,0,0,0,0,163,7,0,0,0,0,0,0,0,0,"9,216",248,413,29,93,5,64,4,0,0,0,0,570,33,9,23,26,58,4,0,0,0,0,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0
1456,ปศุสัตว์เขต 3,ชัยภูมิ,แก้งคร้อ,โคกกุง,640,0,8,10,18,3,0,4,5,9,1,132,233,275,640,87,0,0,667,98,0,0,0,0,0,0,0,0,0,0,0,29,38,18,85,12,0,0,0,0,0,85,12,54,1,29,333,21,22,405,83,913,841,81,2213,90,"28,669",603,5,1,0,0,227,12,0,0,0,0,0,0,0,0,"28,901",606,"1,640",76,2768,18,921,17,0,0,0,0,"5,329",107,126,173,146,445,17,0,0,0,0,0,445,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,1,1,0,0,0,0,0,0,0,0,13,4,3,1,0,0,1,1,0,0,0,0,0,0,46,1,0,13,37.5
1457,ปศุสัตว์เขต 3,ชัยภูมิ,แก้งคร้อ,ช่องสามหมอ,419,15,34,6,55,11,0,1,1,2,1,97,172,232,501,64,9,2,567,84,0,40,43,15,98,1,0,0,525,98,1,24,24,33,81,13,0,2,2,4,1,85,14,82,4,5,84,11,8,108,29,316,288,34,794,39,"19,496",395,0,0,36,1,492,26,0,0,0,0,0,0,0,0,"20,024",396,4378,53,323,6,1081,25,0,0,0,0,"5,782",68,7,13,20,40,2,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,32,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,4,58.5
